TicketID,ApplicationName,AssignmentGroup,Status,Category,Subcategory,Urgency,Priority,Impact,ReassignmentCount
INC4656979,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656977,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656972,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656960,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656817,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656788,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656783,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656776,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656773,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656748,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656739,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656718,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656695,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656616,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656566,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656540,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656527,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656486,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656450,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656438,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656410,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656403,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656388,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656366,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656351,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656335,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,4,3,0
INC4656333,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,4,3,0
INC4656295,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656273,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656216,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656213,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656207,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656206,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656204,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656186,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656171,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656160,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656141,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656127,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656119,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656087,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4656027,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655943,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655934,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655851,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655842,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655798,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655706,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655686,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655632,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655619,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655566,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655563,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655491,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655447,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655238,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655217,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655209,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655192,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655164,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655096,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655057,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655053,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4655009,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654959,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654938,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654869,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654802,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654761,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654760,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654758,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654755,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654728,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654697,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654661,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654649,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654647,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654638,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654610,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654552,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654546,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654540,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654463,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654453,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654414,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654397,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654281,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654231,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654218,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654217,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654173,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654159,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654107,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654060,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4654030,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653652,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653608,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653588,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653572,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653571,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653564,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653551,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4653543,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4652732,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4652286,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4652244,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4652044,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651747,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651382,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651369,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651360,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651323,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651316,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651140,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651139,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651136,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651129,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651128,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651110,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651103,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651093,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651085,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651072,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651068,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651067,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651063,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651054,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651040,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651033,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651025,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651024,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651020,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651012,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651010,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4651008,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650994,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650986,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650985,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650983,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650981,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650978,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650977,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650976,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650965,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650956,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650955,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650953,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650951,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650950,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4650604,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,3,4,3,1
INC4650603,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,3,4,3,1
INC4650444,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,3,3,0
INC4649845,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
